term_str,n,n_chars,p,i,max_pos,n_pos,max_pos_group,stop,stem_porter,stem_snowball,stem_lancaster,tfidf_mean,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,sentiment
majesty,3,7,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,majesti,majesti,majesty,0.02341021509300081,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
majority,9,8,1.154247180751261e-05,16.402688265827866,NN,1,NN,0,major,major,maj,0.05884338816541276,43.919311932074244,0,0,0,0,1,0,1,0,0,1,1
malevolent,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,malevol,malevol,malevol,0.04497122094665119,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
malice,8,6,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,malic,malic,mal,0.030721631830208047,40.39878839560449,1,0,0,1,0,1,0,0,0,0,-1
malicious,12,9,1.5389962410016814e-05,15.987650766549022,JJ,3,JJ,0,malici,malici,malicy,0.022028848386784372,50.49458623894591,1,0,1,1,0,1,0,1,0,0,-1
malignant,3,9,3.8474906025042036e-06,17.987650766549024,JJ,2,JJ,0,malign,malign,malign,0.03798287435433886,19.394658146188217,1,0,0,1,0,1,0,0,0,0,-1
manage,13,6,1.6672459277518214e-05,15.872173549129087,VB,3,VB,0,manag,manag,man,0.031106182221538926,50.49458623894591,0,0,0,0,0,0,1,0,0,1,1
management,5,10,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,manag,manag,man,0.018641442969266918,28.639602272815992,0,0,0,0,0,0,1,0,0,1,1
maniac,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,maniac,maniac,maniac,0.017730943941521065,8.049848549450562,1,0,0,1,0,1,0,0,0,0,-1
manure,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,manur,manur,man,0.03779271619460358,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
margin,8,6,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,margin,margin,margin,0.025238429528577803,36.6974553917507,0,0,0,0,0,1,0,1,0,0,-1
marriage,99,8,0.0001269671898826387,12.94325664719057,NN,6,NN,0,marriag,marriag,marry,0.03862155417815744,115.10979539043991,0,1,0,0,1,0,1,0,0,1,1
marrow,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,marrow,marrow,marrow,0.03779271619460358,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
marry,205,5,0.00026291185783778725,11.893133167764733,VB,10,VB,0,marri,marri,marry,0.03332984879328634,138.50988227184087,0,1,0,1,1,0,1,0,1,1,1
marshal,1,7,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,marshal,marshal,marsh,0.04680144505494513,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
martyr,3,6,3.8474906025042036e-06,17.987650766549024,VB,3,VB,0,martyr,martyr,martyr,0.022657485707762187,19.394658146188217,0,0,0,1,0,1,0,1,0,0,-1
martyrdom,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,martyrdom,martyrdom,martyrdom,0.04707513771608516,8.049848549450562,0,0,0,1,0,1,0,1,0,0,-1
marvel,6,6,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,marvel,marvel,marvel,0.08575192901024938,28.639602272815992,0,0,0,0,0,0,1,0,1,0,1
marvelous,2,9,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,marvel,marvel,marvel,0.04675622694986839,14.099697098901123,0,0,0,0,1,0,1,0,0,0,1
marvelously,2,11,2.5649937350028022e-06,18.572613267270178,RB,1,RB,0,marvel,marvel,marvel,0.08035807148248732,14.099697098901123,0,0,0,0,1,0,1,0,0,0,1
massacre,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,massacr,massacr,massacr,0.08473524788895329,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
massage,5,7,6.412484337507005e-06,17.250685172382816,NN,2,NN,0,massag,massag,mass,0.04837615208398235,24.199394197802246,0,0,0,0,1,0,1,0,0,0,1
masterpiece,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,masterpiec,masterpiec,masterpiec,0.019350597474640775,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
mastery,5,7,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,masteri,masteri,mastery,0.021862402945267208,28.639602272815992,1,0,0,0,1,0,1,0,0,1,1
mate,3,4,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,mate,mate,mat,0.06728086551809036,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
materialist,3,11,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,materialist,materialist,mat,0.07061270657412773,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
maternal,10,8,1.282496867501401e-05,16.250685172382816,JJ,2,JJ,0,matern,matern,matern,0.04874999770303651,40.39878839560449,0,1,0,0,0,1,1,0,0,0,0
matrimony,2,9,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,matrimoni,matrimoni,matrimony,0.02182615649984694,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
matron,3,6,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,matron,matron,matron,0.022871216543059892,19.394658146188217,0,0,0,0,0,0,1,0,0,1,1
meaningless,9,11,1.154247180751261e-05,16.402688265827866,NN,3,NN,0,meaningless,meaningless,meaningless,0.03050423864663368,40.39878839560449,0,0,0,0,0,1,0,1,0,0,-1
measured,10,8,1.282496867501401e-05,16.250685172382816,VBD,3,VB,0,measur,measur,meas,0.07245386705295159,43.919311932074244,0,0,0,0,0,0,1,0,0,1,1
medal,2,5,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,medal,medal,med,0.12108683559355644,14.099697098901123,0,1,0,0,1,0,1,0,1,1,1
meddle,1,6,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,meddl,meddl,meddl,0.2118381197223832,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
medical,3,7,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,medic,medic,med,0.06584606160742913,19.394658146188217,0,1,0,1,0,0,1,0,0,1,1
meditate,2,8,2.5649937350028022e-06,18.572613267270178,VB,2,VB,0,medit,medit,medit,0.031049912283304983,14.099697098901123,0,1,0,0,1,0,1,0,0,1,1
melancholy,61,10,7.823230891758547e-05,13.641875929707293,NN,6,NN,0,melancholi,melancholi,melancho,0.017828384510145862,115.10979539043991,0,0,0,0,0,1,0,1,0,0,-1
melodrama,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,melodrama,melodrama,melodram,0.011925701554741572,8.049848549450562,1,0,0,0,0,1,0,1,0,0,-1
memorable,6,9,7.694981205008407e-06,16.987650766549024,JJ,2,JJ,0,memor,memor,mem,0.048467905491287606,28.639602272815992,0,0,0,0,1,0,1,0,1,1,1
menace,7,6,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,menac,menac,menac,0.02296154525909722,32.789316292376434,1,0,0,1,0,1,0,0,0,0,-1
menacing,8,8,1.0259974940011209e-05,16.572613267270178,NN,4,NN,0,menac,menac,menac,0.015672049124196584,40.39878839560449,1,0,0,1,0,1,0,0,0,0,-1
mentor,1,6,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,mentor,mentor,ment,0.028956289746225047,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
merciless,2,9,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,merciless,merciless,merciless,0.10649409712761006,14.099697098901123,0,0,0,1,0,1,0,0,0,0,-1
merit,7,5,8.977478072509808e-06,16.765258345212576,NN,2,NN,0,merit,merit,merit,0.054157587828554295,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
meritorious,1,11,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,meritori,meritori,merit,0.04149406468788949,8.049848549450562,0,0,0,0,1,0,1,0,0,1,1
merriment,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,merriment,merriment,merry,0.04680144505494513,8.049848549450562,0,0,0,0,1,0,1,0,1,0,1
merry,9,5,1.154247180751261e-05,16.402688265827866,NN,3,NN,0,merri,merri,merry,0.049411342197077344,36.6974553917507,0,0,0,0,1,0,1,0,0,0,1
mess,14,4,1.7954956145019616e-05,15.765258345212574,NN,2,NN,0,mess,mess,mess,0.03765269720985639,47.279204545631984,0,0,1,0,0,1,0,0,0,0,-1
mighty,25,6,3.206242168753503e-05,14.928757077495455,NN,6,NN,0,mighti,mighti,mighty,0.05202125167658376,74.55840909126398,1,0,0,1,1,0,1,0,0,1,1
ministry,2,8,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,ministri,ministri,min,0.0432872474082359,14.099697098901123,0,0,0,0,1,0,1,0,0,1,1
miracle,8,7,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,miracl,miracl,mirac,0.03587911112810151,40.39878839560449,0,1,0,0,1,0,1,0,1,1,1
miraculous,8,10,1.0259974940011209e-05,16.572613267270178,JJ,1,JJ,0,miracul,miracul,mirac,0.025199217868956434,36.6974553917507,0,0,0,0,1,0,1,0,1,0,1
mire,1,4,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,mire,mire,mir,0.016982802846942112,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
mirth,4,5,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,mirth,mirth,mir,0.03870566357049943,24.199394197802246,0,0,0,0,1,0,1,0,0,0,1
misbehavior,6,11,7.694981205008407e-06,16.987650766549024,NN,2,NN,0,misbehavior,misbehavior,misbehavy,0.07687469425990921,19.394658146188217,1,0,1,0,0,1,0,0,1,0,-1
miscarriage,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,miscarriag,miscarriag,miscarry,0.02217589132080045,8.049848549450562,0,0,0,1,0,1,0,1,0,0,-1
miserable,24,9,3.077992482003363e-05,14.987650766549022,JJ,6,JJ,0,miser,miser,mis,0.025767874487242038,81.10459164805162,1,0,1,0,0,1,0,1,0,0,-1
miserably,11,9,1.4107465542515412e-05,16.11318164863288,RB,3,RB,0,miser,miser,mis,0.05244502190134675,50.49458623894591,0,0,0,0,0,1,0,1,0,0,-1
misery,12,6,1.5389962410016814e-05,15.987650766549022,NN,2,NN,0,miseri,miseri,misery,0.024026432076010587,50.49458623894591,1,0,1,1,0,1,0,1,0,0,-1
misfortune,6,10,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,misfortun,misfortun,misfortun,0.02632154740892934,32.789316292376434,0,0,0,1,0,1,0,1,0,0,-1
misguided,1,9,1.2824968675014011e-06,19.572613267270178,VBD,1,VB,0,misguid,misguid,misguid,0.019350597474640775,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
mishap,3,6,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,mishap,mishap,mishap,0.07167728510839878,19.394658146188217,0,0,1,1,0,1,0,1,1,0,-1
misrepresented,1,14,1.2824968675014011e-06,19.572613267270178,VBD,1,VB,0,misrepres,misrepres,misrepres,0.01701870729270732,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
missing,14,7,1.7954956145019616e-05,15.765258345212574,VBG,3,VB,0,miss,miss,miss,0.022896644463914644,56.542314807023104,0,0,0,1,0,1,0,1,0,0,-1
mistake,46,7,5.899485590506445e-05,14.049051311213166,NN,2,NN,0,mistak,mistak,mistak,0.026018211987910465,106.47299936826509,0,0,0,0,0,1,0,1,0,0,-1
mistaken,25,8,3.206242168753503e-05,14.928757077495455,VBN,9,VB,0,mistaken,mistaken,mistak,0.03322692352558819,76.80815366010782,0,0,0,1,0,1,0,0,0,0,-1
mistress,20,8,2.564993735002802e-05,15.250685172382816,NN,2,NN,0,mistress,mistress,mistress,0.02204675764904509,67.36055703940377,1,0,1,0,0,1,0,0,0,0,-1
mistrust,1,8,1.2824968675014011e-06,19.572613267270178,VBP,1,VB,0,mistrust,mistrust,mistrust,0.15188393489529362,8.049848549450562,0,0,1,1,0,1,0,0,0,0,-1
misunderstanding,8,16,1.0259974940011209e-05,16.572613267270178,NN,3,NN,0,misunderstand,misunderstand,misunderstand,0.03154865097679296,32.789316292376434,1,0,0,0,0,1,0,1,0,0,-1
moan,4,4,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,moan,moan,moan,0.026886213191779352,24.199394197802246,0,0,0,1,0,0,0,1,0,0,0
mob,4,3,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,mob,mob,mob,0.05936253641684608,24.199394197802246,1,0,0,1,0,1,0,0,0,0,-1
mockery,7,7,8.977478072509808e-06,16.765258345212576,NN,1,NN,0,mockeri,mockeri,mockery,0.038673512993056706,36.6974553917507,0,0,1,0,0,1,0,0,0,0,-1
mocking,7,7,8.977478072509808e-06,16.765258345212576,VBG,2,VB,0,mock,mock,mock,0.03954507982999087,36.6974553917507,1,0,1,0,0,1,0,1,0,0,-1
modest,7,6,8.977478072509808e-06,16.765258345212576,JJ,4,JJ,0,modest,modest,modest,0.020500439807255428,36.6974553917507,0,0,0,0,0,0,1,0,0,1,1
momentum,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,momentum,momentum,moment,0.024209972814710216,19.394658146188217,0,1,0,0,0,0,1,0,0,0,1
money,224,5,0.00028727929832031386,11.765258345212574,NN,6,NN,0,money,money,money,0.03163882864173257,139.80073966335948,1,1,0,0,1,0,1,0,1,1,1
monk,7,4,8.977478072509808e-06,16.765258345212576,NN,2,NN,0,monk,monk,monk,0.1554181177371937,32.789316292376434,0,0,0,0,0,0,1,0,0,1,1
monster,10,7,1.282496867501401e-05,16.250685172382816,NN,2,NN,0,monster,monster,monst,0.06511212603362862,43.919311932074244,0,0,0,1,0,1,0,0,0,0,-1
monstrosity,1,11,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,monstros,monstros,monstros,0.21756347430947467,8.049848549450562,1,0,1,1,0,1,0,0,1,0,-1
moody,1,5,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,moodi,moodi,moody,0.028956289746225047,8.049848549450562,1,0,0,0,0,1,0,1,0,0,-1
moral,18,5,2.308494361502522e-05,15.402688265827866,JJ,3,JJ,0,moral,moral,mor,0.03825375081943962,59.39491078350141,1,0,0,0,0,0,1,0,0,1,1
morality,9,8,1.154247180751261e-05,16.402688265827866,NN,2,NN,0,moral,moral,mor,0.021601053658886368,43.919311932074244,0,0,0,0,0,0,1,0,0,1,1
morals,5,6,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,moral,moral,mor,0.03896094522226088,28.639602272815992,1,1,1,0,1,0,1,0,1,1,1
morbid,10,6,1.282496867501401e-05,16.250685172382816,NN,4,NN,0,morbid,morbid,morbid,0.016094338492482815,47.279204545631984,0,0,0,0,0,1,0,1,0,0,-1
mortality,1,9,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,mortal,mortal,mort,0.3833261214024077,8.049848549450562,1,0,0,1,0,1,0,1,0,0,-1
mortification,3,13,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,mortif,mortif,mort,0.04527883625902709,19.394658146188217,0,1,1,1,0,1,0,1,0,0,-1
mortuary,1,8,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,mortuari,mortuari,mortu,0.017730943941521065,8.049848549450562,0,0,0,1,0,1,0,1,0,0,-1
mosquito,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,mosquito,mosquito,mosquito,0.023816119968788647,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
mother,340,6,0.0004360489349504764,11.163222331132477,NN,9,NN,0,mother,mother,moth,0.028518038464906973,140.64359312286462,0,1,0,0,1,1,1,1,0,1,0
motherhood,3,10,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,motherhood,motherhood,moth,0.018896061079325097,19.394658146188217,0,0,0,0,1,0,1,0,0,1,1
mourn,5,5,6.412484337507005e-06,17.250685172382816,VB,1,VB,0,mourn,mourn,mourn,0.1863390867928371,8.049848549450562,0,0,0,0,0,1,0,1,0,0,-1
mournful,7,8,8.977478072509808e-06,16.765258345212576,JJ,2,JJ,0,mourn,mourn,mourn,0.06743822554386551,32.789316292376434,1,0,0,1,0,1,0,1,0,0,-1
mourning,3,8,3.8474906025042036e-06,17.987650766549024,NN,2,NN,0,mourn,mourn,mourn,0.03117681340105861,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
muddy,9,5,1.154247180751261e-05,16.402688265827866,NN,3,NN,0,muddi,muddi,muddy,0.04355549952238787,40.39878839560449,0,0,1,0,0,1,0,0,0,0,-1
mug,2,3,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,mug,mug,mug,0.02051189331275938,14.099697098901123,1,0,0,1,0,1,1,1,0,0,0
mule,4,4,5.1299874700056045e-06,17.572613267270178,NN,1,NN,0,mule,mule,mul,0.015940980444249485,24.199394197802246,1,0,0,0,0,1,0,0,0,1,-1
murder,9,6,1.154247180751261e-05,16.402688265827866,NN,2,NN,0,murder,murder,murd,0.03487213169672396,43.919311932074244,1,0,1,1,0,1,0,1,1,0,-1
murderer,2,8,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,murder,murder,murd,0.06313606705451422,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
murderous,2,9,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,murder,murder,murd,0.14889766332891272,14.099697098901123,1,0,1,1,0,1,0,1,1,0,-1
murky,4,5,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,murki,murki,murky,0.034707351257453195,24.199394197802246,0,0,1,0,0,1,0,1,0,0,-1
music,164,5,0.0002103294862702298,12.215061262652094,NN,7,NN,0,music,music,mus,0.027947795825025653,136.94599873653019,0,0,0,0,1,0,1,1,0,0,1
musical,20,7,2.564993735002802e-05,15.250685172382816,JJ,2,JJ,0,music,music,mus,0.025547373085899876,67.36055703940377,1,1,0,0,1,0,1,1,1,1,1
musty,3,5,3.8474906025042036e-06,17.987650766549024,JJ,2,JJ,0,musti,musti,musty,0.03886065389078766,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
mutable,1,7,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,mutabl,mutabl,mut,0.017386281964256074,8.049848549450562,0,1,0,0,0,0,1,0,0,0,1
mutilated,1,9,1.2824968675014011e-06,19.572613267270178,VBN,1,VB,0,mutil,mutil,mutil,0.04304731844625969,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
mutilation,1,10,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,mutil,mutil,mutil,0.04149406468788949,8.049848549450562,1,0,1,1,0,1,0,1,0,0,-1
mutiny,1,6,1.2824968675014011e-06,19.572613267270178,NNP,1,NN,0,mutini,mutini,mutiny,0.01817121568724732,8.049848549450562,1,0,1,1,0,1,0,0,1,0,-1
mutter,2,6,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,mutter,mutter,mut,0.06952111748302872,14.099697098901123,1,0,0,0,0,1,0,0,0,0,-1
muzzle,11,6,1.4107465542515412e-05,16.11318164863288,NN,1,NN,0,muzzl,muzzl,muzzl,0.027992112012006957,28.639602272815992,0,0,0,1,0,1,0,0,0,0,-1
mysterious,38,10,4.8734880965053245e-05,14.324685753826593,JJ,5,JJ,0,mysteri,mysteri,mystery,0.020925553135938343,92.56415907536669,0,1,0,1,0,0,0,0,1,0,0
mystery,34,7,4.360489349504764e-05,14.485150426019839,NN,2,NN,0,mysteri,mysteri,mystery,0.0272870761110588,94.2887386152613,0,1,0,0,0,0,0,0,1,0,0
nameless,5,8,6.412484337507005e-06,17.250685172382816,JJ,3,JJ,0,nameless,nameless,nameless,0.04702192870298587,28.639602272815992,0,0,1,0,0,1,0,0,0,0,-1
nap,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,nap,nap,nap,0.024101342962426834,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
nasty,7,5,8.977478072509808e-06,16.765258345212576,JJ,2,JJ,0,nasti,nasti,nasty,0.047783650450977176,32.789316292376434,1,0,1,1,0,1,0,1,0,0,-1
nausea,2,6,2.5649937350028022e-06,18.572613267270178,NN,1,NN,0,nausea,nausea,nause,0.1352915722596733,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
negation,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,negat,negat,neg,0.07187364776295145,8.049848549450562,1,0,0,0,0,1,0,0,0,0,-1
negative,2,8,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,neg,negat,neg,0.012674381230552416,14.099697098901123,0,0,0,0,0,1,0,1,0,0,-1
neglected,12,9,1.5389962410016814e-05,15.987650766549022,VBD,4,VB,0,neglect,neglect,neglect,0.034212079887928314,53.57863258475287,1,0,1,0,0,1,0,1,0,0,-1
negro,25,5,3.206242168753503e-05,14.928757077495455,NN,4,NN,0,negro,negro,negro,0.08598754307998678,64.79757679120898,0,0,0,0,0,1,0,1,0,0,-1
neighbor,5,8,6.412484337507005e-06,17.250685172382816,NN,1,NN,0,neighbor,neighbor,neighb,0.027266248135047882,28.639602272815992,0,1,0,0,0,0,1,0,0,1,1
nervous,73,7,9.362227132760228e-05,13.382788708390162,JJ,6,JJ,0,nervou,nervous,nerv,0.02249253491393111,118.31453033901145,0,1,0,1,0,1,0,0,0,0,-1
nestle,1,6,1.2824968675014011e-06,19.572613267270178,VB,1,VB,0,nestl,nestl,nestl,0.09252699482127083,8.049848549450562,0,0,0,0,0,0,1,0,0,1,1
nettle,1,6,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,nettl,nettl,nettl,0.02563646034856867,8.049848549450562,1,0,1,0,0,1,0,0,0,0,-1
neurotic,2,8,2.5649937350028022e-06,18.572613267270178,JJ,1,JJ,0,neurot,neurot,neurot,0.015528906161557766,14.099697098901123,0,0,1,1,0,1,0,0,0,0,-1
neutral,4,7,5.1299874700056045e-06,17.572613267270178,JJ,2,JJ,0,neutral,neutral,neut,0.03673492219175165,24.199394197802246,0,1,0,0,0,0,0,0,0,1,0
newcomer,4,8,5.1299874700056045e-06,17.572613267270178,NN,2,NN,0,newcom,newcom,newcom,0.02086395341253413,24.199394197802246,0,0,0,1,0,0,0,0,1,0,0
nicotine,1,8,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,nicotin,nicotin,nicotin,0.04791576517530096,8.049848549450562,0,0,1,0,0,1,0,0,0,0,-1
nightmare,8,9,1.0259974940011209e-05,16.572613267270178,NN,1,NN,0,nightmar,nightmar,nightm,0.054696374299220966,32.789316292376434,0,0,0,1,0,1,0,0,0,0,-1
nobility,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,nobil,nobil,nobl,0.0300524420030911,19.394658146188217,0,1,0,0,0,0,1,0,0,1,1
noble,20,5,2.564993735002802e-05,15.250685172382816,JJ,2,JJ,0,nobl,nobl,nobl,0.036606442449333455,64.79757679120898,0,0,0,0,0,0,1,0,0,1,1
nobleman,2,8,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,nobleman,nobleman,noblem,0.02725288675366305,14.099697098901123,0,0,0,0,0,0,1,0,0,1,1
noisy,15,5,1.9237453012521015e-05,15.66572267166166,JJ,4,JJ,0,noisi,noisi,noisy,0.0333414660388799,50.49458623894591,1,0,0,0,0,1,0,0,0,0,-1
notable,3,7,3.8474906025042036e-06,17.987650766549024,JJ,1,JJ,0,notabl,notabl,not,0.027475331481992184,19.394658146188217,0,0,0,0,1,0,1,0,0,1,1
nothingness,4,11,5.1299874700056045e-06,17.572613267270178,JJ,3,JJ,0,nothing,nothing,noth,0.026786251021377664,24.199394197802246,0,0,0,0,0,1,0,1,0,0,-1
notoriety,2,9,2.5649937350028022e-06,18.572613267270178,MD,2,MD,0,notorieti,notorieti,not,0.0409102763500041,14.099697098901123,1,0,1,1,0,1,1,0,0,0,0
nuisance,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,nuisanc,nuisanc,nuis,0.061406185343727326,19.394658146188217,1,0,0,0,0,1,0,0,0,0,-1
numbness,3,8,3.8474906025042036e-06,17.987650766549024,NN,1,NN,0,numb,numb,numb,0.03001785356817443,19.394658146188217,0,0,0,0,0,1,0,1,0,0,-1
nun,1,3,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,nun,nun,nun,0.013218142117324404,8.049848549450562,0,0,0,0,0,1,0,0,0,1,-1
nurse,48,5,6.155984964006726e-05,13.987650766549022,NN,3,NN,0,nurs,nurs,nurs,0.07225322302037952,78.98917247789181,0,0,0,0,0,0,1,0,0,1,1
nursery,16,7,2.0519949880022418e-05,15.572613267270178,NN,2,NN,0,nurseri,nurseri,nursery,0.07902762820314671,47.279204545631984,0,0,0,0,1,0,1,0,0,1,1
obedience,12,9,1.5389962410016814e-05,15.987650766549022,NN,3,NN,0,obedi,obedi,obedy,0.036481137596337566,47.279204545631984,0,0,0,0,0,0,1,0,0,1,1
obese,2,5,2.5649937350028022e-06,18.572613267270178,NN,2,NN,0,obes,obes,obes,0.03861103036488666,14.099697098901123,0,0,1,0,0,1,0,0,0,0,-1
obey,6,4,7.694981205008407e-06,16.987650766549024,VB,3,VB,0,obey,obey,obey,0.023668853012540177,32.789316292376434,0,0,0,1,0,0,0,0,0,1,0
objection,6,9,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,object,object,object,0.031317928770597414,28.639602272815992,1,0,0,0,0,1,0,0,0,0,-1
objective,3,9,3.8474906025042036e-06,17.987650766549024,JJ,2,JJ,0,object,object,object,0.03957550029759139,19.394658146188217,0,1,0,0,0,0,1,0,0,1,1
oblige,6,6,7.694981205008407e-06,16.987650766549024,VB,3,VB,0,oblig,oblig,oblig,0.05859841633193119,32.789316292376434,0,0,0,0,0,1,0,0,0,1,-1
obliging,5,8,6.412484337507005e-06,17.250685172382816,NN,3,NN,0,oblig,oblig,oblig,0.04125572024839289,28.639602272815992,1,1,1,1,1,0,1,0,1,1,1
obliterated,12,11,1.5389962410016814e-05,15.987650766549022,VBN,3,VB,0,obliter,obliter,oblit,0.02231513013191333,43.919311932074244,1,0,0,1,0,1,0,0,0,0,-1
oblivion,9,8,1.154247180751261e-05,16.402688265827866,NN,1,NN,0,oblivion,oblivion,obl,0.03134620496766803,40.39878839560449,1,0,0,1,0,1,0,0,0,0,-1
obnoxious,1,9,1.2824968675014011e-06,19.572613267270178,JJ,1,JJ,0,obnoxi,obnoxi,obnoxy,0.13879049223190623,8.049848549450562,1,0,1,0,0,1,0,1,0,0,-1
obscene,5,7,6.412484337507005e-06,17.250685172382816,JJ,1,JJ,0,obscen,obscen,obsc,0.03895803100523575,24.199394197802246,0,0,1,0,0,1,0,0,0,0,-1
obstacle,6,8,7.694981205008407e-06,16.987650766549024,NN,1,NN,0,obstacl,obstacl,obstac,0.1313825662134526,32.789316292376434,1,0,0,1,0,1,0,1,0,0,-1
obtainable,1,10,1.2824968675014011e-06,19.572613267270178,NN,1,NN,0,obtain,obtain,obtain,0.02630669460604759,8.049848549450562,0,0,0,0,1,0,1,0,0,0,1
obvious,42,7,5.386486843505885e-05,14.180295844491418,JJ,2,JJ,0,obviou,obvious,obvy,0.018141724474449714,99.17999619303959,0,0,0,0,0,0,1,0,0,1,1
